properties.id,properties.name,properties.proposer,properties.status.id,properties.status.name,properties.district,properties.year,properties.budget,properties.detail,properties.category.name,properties.image,latitude,longitude,category_category,category.status,ObjectId,x,y
1348,Pěšky k hrázi bezpečně (PD),Aneta Pokorná,15,nevítězný,Brno - Bystrc,2020,3000000,https://paro.damenavas.cz/projekt/?id=1348,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/projekt-Hrázní-300x300.png,49.230803408745,16.5169915018377,failed,"Doprava, failed",613,1838663.0834214,6314115.03095035
1352,Přechod Dělostřelecká-Sportovní,Martin Pokorný,14,nezískal podporu,Brno - Královo Pole,2020,515000,https://paro.damenavas.cz/projekt/?id=1352,Doprava,https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/doprava.svg,49.21406738006,16.6056792995846,failed,"Doprava, failed",614,1848535.76390616,6311262.51622574
1355,"Cyklostezka Líšeň – centrum (studie, PD)",Michal Teplík,15,nevítězný,Brno - Slatina,2020,950000,https://paro.damenavas.cz/projekt/?id=1355,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/04/úvodní-foto-300x169.png,49.187185126677,16.6826285067156,failed,"Doprava, failed",615,1857101.71046093,6306682.68397838
1356,Sportovně-relaxační lesní zóna,Martin Rozmarin,10,realizovaný,Brno - Bosonohy,2020,3254000,https://paro.damenavas.cz/projekt/?id=1356,Jiné,https://paro.damenavas.cz/wp-content/uploads/2024/01/Dok_1-2-300x200.jpg,49.182323339002,16.5155942405547,finished,"Jiné, finished",616,1838507.54100687,6305854.66453954
1357,Volejbalové kurty Lužánky,Marek Novák,15,nevítězný,Brno - Střed,2020,3000000,https://paro.damenavas.cz/projekt/?id=1357,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/04/20150116_111601-1-300x225.jpg,49.205732231954,16.6123398220121,failed,"Sport, failed",617,1849277.20987121,6309842.2208997
1360,Zebry na zastávce Masná,Eva Recová,14,nezískal podporu,Brno - Střed,2020,18000,https://paro.damenavas.cz/projekt/?id=1360,Doprava,https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/doprava.svg,49.19131815687,16.6244262803607,failed,"Doprava, failed",618,1850622.66826007,6307386.65145846
1362,Pingpong v Schreberových zahrádkách,Markéta Matoušková,14,nezískal podporu,Brno - Sever,2020,250000,https://paro.damenavas.cz/projekt/?id=1362,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/05/stul-300x300.jpg,49.208358427204,16.6210209293485,failed,"Sport, failed",619,1850243.58631942,6310289.6943506
1366,Obnova pomníku Josefa II.,Robert Němec,6,neproveditelný,Brno - Střed,2020,3000000,https://paro.damenavas.cz/projekt/?id=1366,Kultura,https://paro.damenavas.cz/wp-content/uploads/2020/04/socha-300x169.jpg,49.199021752184,16.6067361002438,failed,"Kultura, failed",620,1848653.40641741,6308698.94030324
1367,Vytunění Cacovického ostrova,Jan Bogdan,15,nevítězný,Brno - Maloměřice a Obřany,2020,2990000,https://paro.damenavas.cz/projekt/?id=1367,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/posezeni-s-loukou-navrh-300x201.jpg,49.22422153735,16.6388972010356,failed,"Zeleň, failed",621,1852233.56378091,6312993.09130746
1373,Moruše do Brna,Kamil Krinčev,15,nevítězný,Brno,2020,462000,https://paro.damenavas.cz/projekt/?id=1373,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/morusovnik-204x300.png,49.19498,16.608303,failed,"Zeleň, failed",622,1848827.8329004,6308010.41210166
1374,Trvalkové záhony před školou,Kamil Krinčev,15,nevítězný,Brno - Jehnice,2020,334000,https://paro.damenavas.cz/projekt/?id=1374,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/projekt1-300x180.png,49.269056425972,16.5957527814544,failed,"Zeleň, failed",623,1847430.74896256,6320638.56526779
1377,Nájezdová rampa pro Lesnou,Jiri Sedlak,14,nezískal podporu,Brno - Sever,2020,53000,https://paro.damenavas.cz/projekt/?id=1377,Doprava,https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/doprava.svg,49.229840212267,16.6162772748376,failed,"Doprava, failed",624,1849715.52511477,6313950.83604354
1382,Vtipné slogany,Blažena Trtílková,14,nezískal podporu,Brno,2020,700000,https://paro.damenavas.cz/projekt/?id=1382,Zvířata,https://paro.damenavas.cz/wp-content/uploads/2020/05/Bez-názvu2-222-300x277.png,49.19498,16.608303,failed,"Zvířata, failed",625,1848827.8329004,6308010.41210166
1383,Nájezdy na schodiště v podchodech,Blažena Trtílková,14,nezískal podporu,Brno,2020,315000,https://paro.damenavas.cz/projekt/?id=1383,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/IMG_20200430_095408_1CS-3-180x300.jpg,49.19498,16.608303,failed,"Doprava, failed",626,1848827.8329004,6308010.41210166
1385,Včely do Brna,Petra Ventrubová,9,v realizaci,Brno,2020,2611000,https://paro.damenavas.cz/projekt/?id=1385,Zvířata,https://paro.damenavas.cz/wp-content/uploads/2020/05/bee-170551_960_720-300x199.jpg,49.19498,16.608303,underconstruction+winner,"Zvířata, underconstruction+winner",627,1848827.8329004,6308010.41210166
1386,Cyklostezka u Křenky,Lukáš Janků,15,nevítězný,Brno - Střed,2020,1950000,https://paro.damenavas.cz/projekt/?id=1386,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/vlcsnap-2020-05-11-17h23m12s752-300x300.png,49.194633464621,16.6286506288147,failed,"Doprava, failed",628,1851092.9205789,6307951.38107093
1387,Rudy Kovanda na Svoboďák!,Jiří Kyjovský,6,neproveditelný,Brno - Střed,2020,3000000,https://paro.damenavas.cz/projekt/?id=1387,Kultura,https://paro.damenavas.cz/wp-content/uploads/2020/05/rudy-186x300.jpg,49.19464722535,16.6086406736265,failed,"Kultura, failed",629,1848865.42255655,6307953.72515276
1388,Selfservis autopoint,Daniel Brezovský,6,neproveditelný,Brno - Starý Lískovec,2020,1070000,https://paro.damenavas.cz/projekt/?id=1388,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/Screenshot-from-2020-05-15-09-30-11-300x182.png,49.1694452262,16.5646908532746,failed,"Doprava, failed",630,1843972.95093453,6303661.76399319
1389,Lípa Svobody,Libor Surynek,14,nezískal podporu,Brno - Sever,2020,600000,https://paro.damenavas.cz/projekt/?id=1389,Zeleň,https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zelen.svg,49.227078714302,16.6273429801558,failed,"Zeleň, failed",631,1850947.35379606,6313480.10466128
1390,NA KONEČNÉ KONEČNĚ TOALETY,Blažena Trtílková,6,neproveditelný,Brno - Řečkovice A Mokrá Hora,2020,3000000,https://paro.damenavas.cz/projekt/?id=1390,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/05/konecna-300x202.jpg,49.247245369687,16.5791308681156,failed,"Jiné, failed",632,1845580.40603367,6316918.36548635
1393,Revitalizace vnitrobloků obytných domů,Lucia Micanová,14,nezískal podporu,Brno - Střed,2020,3000000,https://paro.damenavas.cz/projekt/?id=1393,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/05/20200512_091231-169x300.jpg,49.200647872088,16.6163532757471,failed,"Jiné, failed",633,1849723.98549731,6308975.97202521
1396,"Osvěžte se deštěm, Vinohrady!",Ondřej Tichý,15,nevítězný,Brno - Vinohrady,2020,3000000,https://paro.damenavas.cz/projekt/?id=1396,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/náhledový-obrázek-300x200.jpg,49.206532564813,16.6615442278224,failed,"Zeleň, failed",634,1854754.6192708,6309978.58589157
1397, sjízdnost schodů pro kočárky a kola,Věra Totušková,14,nezískal podporu,Brno - Střed,2020,285000,https://paro.damenavas.cz/projekt/?id=1397,Zdraví,https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/zdravi.svg,49.192418909293,16.6024711740692,failed,"Zdraví, failed",635,1848178.63700739,6307574.14945923
1398,Chodník u NC Krpole,Martin Alka,14,nezískal podporu,Brno - Královo Pole,2020,66500,https://paro.damenavas.cz/projekt/?id=1398,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/stávající-stav-300x149.png,49.216510744489,16.6046712963574,failed,"Zeleň, failed",636,1848423.55350019,6311678.906837
1399,"Malované hřiště Hoppova, Brno-střed",Helena Votavová,15,nevítězný,Brno - Střed,2020,2050000,https://paro.damenavas.cz/projekt/?id=1399,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/Obrca-1-300x300.png,49.208520518548,16.6016723609425,failed,"Zeleň, failed",637,1848089.71353688,6310317.31362919
1401,"Cyklostezka vyhlídka–Kampus (studie, PD)",David Jaša,15,nevítězný,Brno - Střed,2020,400000,https://paro.damenavas.cz/projekt/?id=1401,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/cs-5-dmr-300x135.png,49.180774386959,16.5745462380597,failed,"Doprava, failed",638,1845070.04735037,6305590.87693456
1402,Oživme dolní část Dominikánského nám. ,Robert Spál,6,neproveditelný,Brno - Střed,2020,1240000,https://paro.damenavas.cz/projekt/?id=1402,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/05/1-4-300x225.jpg,49.1940572857,16.6070811413597,failed,"Jiné, failed",639,1848691.81621874,6307853.23202057
1406,Cyklopruhy na Cejlu (PD),Kateřina Pavlíková,15,nevítězný,Brno - Střed,2020,950000,https://paro.damenavas.cz/projekt/?id=1406,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/Cyklopruh-300x200.jpg,49.198626397339,16.621280764752,failed,"Doprava, failed",640,1850272.51106423,6308631.58758533
1408,Klubovny pro děti v Tuřanech ,Jiří Dorazil,10,realizovaný,Brno - Tuřany,2020,3000000,https://paro.damenavas.cz/projekt/?id=1408,Děti,https://paro.damenavas.cz/wp-content/uploads/2024/04/Dok_1-2-300x254.jpg,49.149443619897,16.6697952245923,finished,"Děti, finished",641,1855673.11602976,6300256.99704336
1410,Vytipování místa pro nový rybník či tůně,Jana Konečná,6,neproveditelný,Brno - Žebětín,2020,290000,https://paro.damenavas.cz/projekt/?id=1410,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/rybnicek-300x225.jpg,49.198086260011,16.4906002442685,failed,"Zeleň, failed",642,1835725.2220674,6308539.57056949
1411,"Vytipování míst pro MVN, tůně či mokřad",Jana Konečná,15,nevítězný,Brno - Kohoutovice,2020,190000,https://paro.damenavas.cz/projekt/?id=1411,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/leknin-300x198.jpg,49.199378644372,16.5354644182851,failed,"Zeleň, failed",643,1840719.47907379,6308759.74097882
1412,Smyslový park s hřištěm,Ludmila Veselá,14,nezískal podporu,Brno - Sever,2020,2075435,https://paro.damenavas.cz/projekt/?id=1412,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/Smyslový-park-a-hřiště-300x199.png,49.219908918978,16.6328702635117,failed,"Zeleň, failed",644,1851562.6481647,6312258.04744841
1418,Stromová kaple a háj v Medlánkách,Kateřina  Žůrková,15,nevítězný,Brno - Medlánky,2020,2150000,https://paro.damenavas.cz/projekt/?id=1418,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/P1130360-scaled-300x300.jpg,49.24826736971,16.5622851219033,failed,"Zeleň, failed",645,1843705.14614329,6317092.64607232
1423,Oživme park na Šujanově náměstí,Nikola Linhartová,15,nevítězný,Brno - Střed,2020,3000000,https://paro.damenavas.cz/projekt/?id=1423,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/05/Cesticka-1-300x200.jpg,49.188867726594,16.6199798984637,failed,"Zeleň, failed",646,1850127.69929142,6306969.26942182
1425,Bezbariérově z podchodu k Žebětínské!,David Jaša,14,nezískal podporu,Brno - Kohoutovice,2020,452090,https://paro.damenavas.cz/projekt/?id=1425,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/05/Screenshot-from-2020-05-29-23-13-47-300x273.png,49.194403031467,16.5388858253169,failed,"Doprava, failed",647,1841100.34836237,6307912.1278573
1426,Ideální cyklotrasa do Líšně,Vladimír Zavřel,6,neproveditelný,Brno - Líšeň,2020,2350000,https://paro.damenavas.cz/projekt/?id=1426,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/06/Foto_Cyklo_Lisen_TrasaText-300x300.jpg,49.188310821219,16.6879840495862,failed,"Doprava, failed",648,1857697.88676621,6306874.41455594
1427,Přírodní park v Brně Bohunicích,Blanka Vrbasová,14,nezískal podporu,Brno - Bohunice,2020,2870000,https://paro.damenavas.cz/projekt/?id=1427,Zdraví,https://paro.damenavas.cz/wp-content/uploads/2020/06/Uvod-220x300.jpg,49.16555523419,16.5820085010124,failed,"Zdraví, failed",649,1845900.74266243,6302999.48364683
1428,JEHNICKÉ HŘIŠŤÁTKO NEJEN PRO JEHNIČÁKY,Pavlína Puklová,15,nevítězný,Brno - Jehnice,2020,775000,https://paro.damenavas.cz/projekt/?id=1428,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/JEHNICE-OBR-1-300x225.jpg,49.271429172461,16.6027547705036,failed,"Sport, failed",650,1848210.20681805,6321043.37161968
1430,Urban park Mendlák,Ondřej Kapitančik,17,jiný,Brno - Střed,2020,2990000,https://paro.damenavas.cz/projekt/?id=1430,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/Snímek-obrazovky-2020-06-01-v-18.19.43-300x193.png,49.193437123635,16.5932954753526,failed,"Sport, failed",651,1847157.20289858,6307747.59195029
1432,Lavičky v parku u konečné na Haškově,Petr Lacman,15,nevítězný,Brno - Sever,2020,340000,https://paro.damenavas.cz/projekt/?id=1432,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/IMG_0846-300x225.jpg,49.2335216526,16.6233423308073,failed,"Zeleň, failed",652,1850502.00354774,6314578.42386872
1434,"Kamenná - odpočinek, atrakce, kultivace",Radim Horák,15,nevítězný,Brno - Střed,2020,2999666,https://paro.damenavas.cz/projekt/?id=1434,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/B-lavka-ted-300x225.jpg,49.184854334727,16.588450754995,failed,"Jiné, failed",653,1846617.89109534,6306285.7126319
1436,Velkomoravská knihovna,Robert Keprt,15,nevítězný,Brno,2020,3000000,https://paro.damenavas.cz/projekt/?id=1436,Vzdělání,https://paro.damenavas.cz/wp-content/uploads/2020/06/Velkomoravskáknihovna-1-298x300.jpg,49.19498,16.608303,failed,"Vzdělání, failed",654,1848827.8329004,6308010.41210166
1437,Park pro Majdalenky,Jana  Sedláčková Krištoforyová,10,realizovaný,Brno - Sever,2020,2900000,https://paro.damenavas.cz/projekt/?id=1437,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2024/01/Dok_2-4-300x200.jpg,49.234905353944,16.6255788751656,finished,"Zeleň, finished",655,1850750.97452684,6314814.32030053
1438,Cestujeme do zakázaného světa: knihami,Robert Keprt,15,nevítězný,Brno,2020,3000000,https://paro.damenavas.cz/projekt/?id=1438,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/železnáopona-300x200.jpg,49.19498,16.608303,failed,"Jiné, failed",656,1848827.8329004,6308010.41210166
1441,Mobilní kluziště ve Slatině,Michael Kolařík,15,nevítězný,Brno - Slatina,2020,3000000,https://paro.damenavas.cz/projekt/?id=1441,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/7103_ffce56079c-300x201.jpg,49.18111707018,16.6854349690704,failed,"Sport, failed",657,1857414.1244212,6305649.23541304
1446,Dejme za Lužánkami Š(v)ANCI mladým,Petr Švancara,9,v realizaci,Brno - Královo Pole,2020,3000000,https://paro.damenavas.cz/projekt/?id=1446,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/fullsizeoutput_e30c-1-300x196.jpeg,49.212681977482,16.6116657962848,underconstruction+winner,"Sport, underconstruction+winner",658,1849202.17767046,6311026.4293454
1447,Stezka pro pěší z Veveří na Kraví horu,Anna Vykopalová,6,neproveditelný,Brno - Žabovřesky,2020,890000,https://paro.damenavas.cz/projekt/?id=1447,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/06/20200303_130014-225x300.jpg,49.209236151656,16.5897855837929,failed,"Doprava, failed",659,1846766.48355742,6310439.25379661
1448,Petanque na Lesné,Petr Lacman,14,nezískal podporu,Brno - Sever,2020,290000,https://paro.damenavas.cz/projekt/?id=1448,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/petanque-300x188.jpg,49.227843968868,16.6246023318799,failed,"Sport, failed",660,1850642.26622554,6313610.54910371
1449,Parkovací domy ve Slatině (PD),Filip  Feik,15,nevítězný,Brno - Slatina,2020,3000000,https://paro.damenavas.cz/projekt/?id=1449,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/06/parkovaci-dum-300x200.jpg,49.180434416467,16.6900279610137,failed,"Doprava, failed",661,1857925.41394554,6305532.98082938
1451,Moravská hudba zdarma v mobilu,Robert Keprt,15,nevítězný,Brno,2020,3000000,https://paro.damenavas.cz/projekt/?id=1451,Kultura,https://paro.damenavas.cz/wp-content/uploads/2020/06/Moravská-hudba-zdarma-v-mobilu1-1-300x300.jpg,49.19498,16.608303,failed,"Kultura, failed",662,1848827.8329004,6308010.41210166
1453,Nové dětské hřiště v Björnsonově sadu,Martina Kučerová,15,nevítězný,Brno - Střed,2020,877000,https://paro.damenavas.cz/projekt/?id=1453,Děti,https://paro.damenavas.cz/wp-content/uploads/2020/06/Screenshot_20200606-131643_Chrome-1-300x207.jpg,49.2074205344,16.593815196018,failed,"Děti, failed",663,1847215.05793841,6310129.88548079
1454,Datování a dokumentace mizejícího Brna,Robert Keprt,15,nevítězný,Brno,2020,3000000,https://paro.damenavas.cz/projekt/?id=1454,Kultura,https://paro.damenavas.cz/wp-content/uploads/2020/06/Bestia-triumphans-3-300x300.jpg,49.19498,16.608303,failed,"Kultura, failed",664,1848827.8329004,6308010.41210166
1455,Konec graffiti v Brně,Petr Lacman,14,nezískal podporu,Brno,2020,2830000,https://paro.damenavas.cz/projekt/?id=1455,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/Antigraff-300x168.jpg,49.19498,16.608303,failed,"Jiné, failed",665,1848827.8329004,6308010.41210166
1456,Víceúčelové hřiště v Komíně,Eva Beranová,15,nevítězný,Brno - Komín,2020,3000000,https://paro.damenavas.cz/projekt/?id=1456,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/hřiště2-300x222.jpg,49.2195337549,16.5592235189305,failed,"Sport, failed",666,1843364.33005934,6312194.10741265
1458,Komunitní centrum Muzejka(Berglův palác),Filip Kňažek,14,nezískal podporu,Brno - Střed,2020,2970000,https://paro.damenavas.cz/projekt/?id=1458,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/Brno_-_Malinovského_náměstí_Berglův_palác_obr01-1-300x202.jpg,49.200304205291,16.6074725227142,failed,"Jiné, failed",667,1848735.38459183,6308917.42293622
1459,Více pohybu dětem do škol,Jan  Doležal,14,nezískal podporu,Brno,2020,2890000,https://paro.damenavas.cz/projekt/?id=1459,Děti,https://paro.damenavas.cz/wp-content/uploads/2020/06/unnamed-300x200.jpg,49.19498,16.608303,failed,"Děti, failed",668,1848827.8329004,6308010.41210166
1460,Jóga pro brněnské domovy seniorů,Jan  Doležal,14,nezískal podporu,Brno,2020,3000000,https://paro.damenavas.cz/projekt/?id=1460,Senioři,https://paro.damenavas.cz/wp-content/uploads/2020/06/4-300x272.jpg,49.19498,16.608303,failed,"Senioři, failed",669,1848827.8329004,6308010.41210166
1461,Odhlučnění ulice Vejrostovy,Jan Doležal,14,nezískal podporu,Brno - Bystrc,2020,3000000,https://paro.damenavas.cz/projekt/?id=1461,Zdraví,https://paro.damenavas.cz/wp-content/uploads/2020/06/picture_20726_1.jpg-1920x450-1-300x200.jpg,49.21786679025,16.5099942993621,failed,"Zdraví, failed",670,1837884.15840484,6311910.00884467
1465,"Girlandy musejí propagovat Brno, čím je ",Aleš Pelikán,17,jiný,Brno,2020,2950000,https://paro.damenavas.cz/projekt/?id=1465,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/girlandy1-3-300x225.jpg,49.19498,16.608303,failed,"Jiné, failed",671,1848827.8329004,6308010.41210166
1468,napít se a umýt se na dětském hřišti,Lenka Obrtlíková,14,nezískal podporu,Brno - Sever,2020,60000,https://paro.damenavas.cz/projekt/?id=1468,Děti,https://paro.damenavas.cz/wp-content/themes/vega/assets/img/category-icon/deti.svg,49.212767356083,16.624769106674,failed,"Děti, failed",672,1850660.8315107,6311040.9785478
1469,Rozhledna Kamenný vrch (PD),Marek Pospíšil,15,nevítězný,Brno - Nový Lískovec,2020,1000000,https://paro.damenavas.cz/projekt/?id=1469,Zábava,https://paro.damenavas.cz/wp-content/uploads/2020/06/roz1-1-300x225.jpg,49.18324378275,16.5567578943775,failed,"Zábava, failed",673,1843089.85798962,6306011.42065784
1470,MULTIFUNKČNÍ SPORTOVIŠTĚ BZENECKÁ,David Čížek,6,neproveditelný,Brno - Vinohrady,2020,2940000,https://paro.damenavas.cz/projekt/?id=1470,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/bz2-300x157.jpg,49.206583444391,16.6566030681578,failed,"Sport, failed",674,1854204.571893,6309987.25510074
1471,mluvící dotyková kniha pro nevidící,Antonín Brzobohatý,14,nezískal podporu,Brno,2020,397000,https://paro.damenavas.cz/projekt/?id=1471,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/IMG_7954-200x300.jpg,49.19498,16.608303,failed,"Jiné, failed",675,1848827.8329004,6308010.41210166
1473,Altán v parku pod Špilberkem,Marie  Školová,14,nezískal podporu,Brno - Střed,2020,2000000,https://paro.damenavas.cz/projekt/?id=1473,Kultura,https://paro.damenavas.cz/wp-content/uploads/2020/06/altan1-300x226.png,49.193454097122,16.6003568890959,failed,"Kultura, failed",676,1847943.27588077,6307750.48324199
1474,Medlánky v pohybu,Zdeňka Brabcová,10,realizovaný,Brno - Medlánky,2020,3000000,https://paro.damenavas.cz/projekt/?id=1474,Sport,https://paro.damenavas.cz/wp-content/uploads/2024/01/Dok_2-1-300x200.jpg,49.243370619468,16.5715768010564,finished,"Sport, finished",677,1844739.49113522,6316257.64118215
1475,Cyklostezka po pravém břehu Svratky,Tomáš Vlček,14,nezískal podporu,Brno - Jih,2020,2983000,https://paro.damenavas.cz/projekt/?id=1475,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/Screenshot-from-2020-06-12-10-20-51-300x225.png,49.16546553191,16.6227934750612,failed,"Sport, failed",678,1850440.90520556,6302984.21223508
1476,"Bacha, lidi na TGPéčku.",Tomáš Ostrý,14,nezískal podporu,Brno - Sever,2020,66000,https://paro.damenavas.cz/projekt/?id=1476,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/06/Screenshot_20200612-184932-223x300.jpg,49.220338951449,16.6194391918096,failed,"Doprava, failed",679,1850067.50810202,6312331.33942163
1477,Nový park v centru Brna,Ondřej Venclík,14,nezískal podporu,Brno - Sever,2020,370000,https://paro.damenavas.cz/projekt/?id=1477,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/první-vizualizae-1-300x169.jpg,49.205225566159,16.61758121475,failed,"Zeleň, failed",680,1849860.67904184,6309755.89361336
1478,(Cyklo)zastávka u černovické Svitavy,Veronika Hladíková,15,nevítězný,Brno - Černovice,2020,2150000,https://paro.damenavas.cz/projekt/?id=1478,Sport,https://paro.damenavas.cz/wp-content/uploads/2020/06/3-1-300x225.jpg,49.1882085459,16.6294602043069,failed,"Sport, failed",681,1851183.04211045,6306856.99463601
1480, Lesní hřiště pro Lesnou a Královo Pole ,Martina Blahová,10,realizovaný,Brno - Sever,2020,3000000,https://paro.damenavas.cz/projekt/?id=1480,Děti,https://paro.damenavas.cz/wp-content/uploads/2024/01/Dok_1-300x225.jpg,49.235090907517,16.6184246820077,finished,"Děti, finished",682,1849954.57338747,6314845.95438201
1481,"Kryptoměna, blockchain,   .  .  CO TO JE ?",Arnošt Petrů,14,nezískal podporu,Brno - Střed,2020,372000,https://paro.damenavas.cz/projekt/?id=1481,Vzdělání,https://paro.damenavas.cz/wp-content/uploads/2020/06/img.obrazky.cz_-300x169.jpg,49.195101225505,16.6086705595423,failed,"Vzdělání, failed",683,1848868.74944148,6308031.06251942
1482,KAŠNA  na  křižovatce,Arno Petrů,14,nezískal podporu,Brno - Sever,2020,2977000,https://paro.damenavas.cz/projekt/?id=1482,Zábava,https://paro.damenavas.cz/wp-content/uploads/2020/06/divky-si-v-noci-zadovadely-v-kasne-01_denik-630.jpg-300x300.png,49.223079453615,16.6223318512386,failed,"Zábava, failed",684,1850389.51747669,6312798.4279977
1484,Komunitní zahrada Kamechy,Pavlína Opatová,15,nevítězný,Brno - Žebětín,2020,3000000,https://paro.damenavas.cz/projekt/?id=1484,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/kids-gardening-880x350-2-300x300.jpg,49.213887469147,16.4990384294691,failed,"Zeleň, failed",685,1836664.55654715,6311231.85717777
1486,TRANSPARENTNÍ Brno - ne šeptem s čertem,Marie Skopalíková,15,nevítězný,Brno,2020,169000,https://paro.damenavas.cz/projekt/?id=1486,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/diktafo-204x300.jpg,49.19498,16.608303,failed,"Jiné, failed",686,1848827.8329004,6308010.41210166
1487,Polepy zastávek MHD,Eva Lexová,6,neproveditelný,Brno,2020,747000,https://paro.damenavas.cz/projekt/?id=1487,Zvířata,https://paro.damenavas.cz/wp-content/uploads/2020/06/sprevne_polepeno1-300x199.jpg,49.19498,16.608303,failed,"Zvířata, failed",687,1848827.8329004,6308010.41210166
1488,AutoZávory Brno,Lukáš Sochor,15,nevítězný,Brno,2020,3000000,https://paro.damenavas.cz/projekt/?id=1488,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/06/4-SMS_notifikace5-4-300x300.png,49.19498,16.608303,failed,"Doprava, failed",688,1848827.8329004,6308010.41210166
1489,Veřejné griloviště v Komíně,Tomáš Němec,15,nevítězný,Brno - Komín,2020,1581000,https://paro.damenavas.cz/projekt/?id=1489,Zábava,https://paro.damenavas.cz/wp-content/uploads/2020/06/Ohniště-300x200.jpg,49.2237542227,16.5597978468316,failed,"Zábava, failed",689,1843428.26394884,6312913.43897132
1490,Motýlí louka,Martina Blahová,6,neproveditelný,Brno - Královo Pole,2020,1625200,https://paro.damenavas.cz/projekt/?id=1490,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/07/Hlavní-obrázek_Dáme-na-vás-300x157.jpeg,49.22907911645,16.6108533458314,failed,"Zeleň, failed",690,1849111.7360997,6313821.0952494
1491,Nákladní kola nejen pro podnikatele ,Erik Nálepka,15,nevítězný,Brno - Střed,2020,3000000,https://paro.damenavas.cz/projekt/?id=1491,Doprava,https://paro.damenavas.cz/wp-content/uploads/2020/06/65421239_1976512122454445_6561159029698068480_o-300x300.jpg,49.195044456383,16.6080874315127,failed,"Doprava, failed",691,1848803.83592616,6308021.39205569
1493,Zelená Sadová - Královo Pole,Tomáš  Dupal,15,nevítězný,Brno - Královo Pole,2020,1850000,https://paro.damenavas.cz/projekt/?id=1493,Zeleň,https://paro.damenavas.cz/wp-content/uploads/2020/06/park-737228_1920-1-2-300x200.jpg,49.229038178523,16.6050410685814,failed,"Zeleň, failed",692,1848464.71635588,6313814.11679028
1494,Veřejné osvětlení parku TGM v NL,Aleš Volovec,15,nevítězný,Brno - Nový Lískovec,2020,1410000,https://paro.damenavas.cz/projekt/?id=1494,Jiné,https://paro.damenavas.cz/wp-content/uploads/2020/06/001-300x225.jpg,49.182145483799,16.5619117804991,failed,"Jiné, failed",693,1843663.58596828,6305824.37525579
